,ABBV.N,ABT.N,ADM.N,ADP.O,AFL.N,ALB.N,AOS.N,APD.N,ATO.N,BDX.N,BEN.N,BFb.N,BRO.N,CAH.N,CAT.N,CB.N,CHD.N,CHRW.O,CINF.O,CL.N,CLX.N,CTAS.O,CVX.N,DOV.N,ECL.N,ED.N,EMR.N,ESS.N,EXPD.O,FRT.N,GD.N,GPC.N,GWW.N,HRL.N,IBM.N,ITW.N,JNJ.N,KMB.N,KO.N,LIN.N,LOW.N,MCD.N,MDT.N,MKC.N,MMM.N,NDSN.O,NEE.N,NUE.N,O.N,PEP.O,PG.N,PNR.N,PPG.N,ROP.O,SHW.N,SJM.N,SPGI.N,SWK.N,SYY.N,TGT.N,TROW.O,WBA.O,WMT.N,WST.N,XOM.N
2021-11-02,1.2849761987278985e-10,0.043612948498932304,1.6588736023703276e-11,1.2572509140816719e-10,2.348367266090397e-10,2.849063980324098e-10,3.2059192660054246e-11,5.734732308933252e-09,1.413679679159721e-10,5.97581476266523e-11,2.790547750038665e-09,0.1016402816756997,1.7891580478361096e-10,1.4911304034093814e-10,4.814625346656148e-10,2.4237280071196445e-09,0.06269807289251618,2.68352154935103e-11,8.005739979294707e-11,1.4999877402088742e-10,2.731301650909401e-10,7.724336857315419e-12,0.06371834333315203,2.8920302424150467e-10,1.5018171250341904e-10,4.0853941211963587e-10,3.3440104234424013e-10,1.230340179337693e-10,1.1851323934826393e-10,2.4250039758782296e-10,1.6404842123877143e-10,2.487755396641865e-10,0.04053997312100461,0.0834361213183281,4.567318812872132e-10,1.3811947937394726e-10,2.388999755789759e-10,1.4787280424757783e-11,0.13131161867101585,1.2367675922574853e-10,0.19907029083523975,0.06825182530261342,2.665794267433586e-10,2.0833936579529377e-10,3.6222810802128794e-11,3.5356329768637107e-11,2.2189506218600082e-10,1.5957660930509265e-10,1.6611090208980534e-10,1.7748138513885905e-10,4.731963309797662e-11,5.233650971068996e-10,4.704502080472009e-11,3.936677868209096e-11,0.11430766391130832,3.0538889526899464e-10,1.696700577565115e-10,2.72399783696219e-10,5.96961269994283e-11,0.0832464414908871,2.576505070188553e-10,9.381228277641046e-10,2.623616273557132e-10,3.983343367937325e-11,0.00816642434249969
2021-11-03,6.180513523996486e-10,0.06433045588664987,1.6474568837161326e-10,0.0,9.2240034825317e-10,0.0,0.0,0.0,0.0,3.794532920898022e-10,0.0,0.09088685169264063,0.0,0.0,0.0,0.0,0.04523460405653783,0.0,3.056186913174219e-10,5.660362227439582e-10,0.0,8.697510307326722e-11,0.05220604305105493,0.0,0.0,1.058948436881313e-09,0.0,2.2431537879541803e-10,8.727058072058364e-10,1.2943266127039509e-09,3.61063806496642e-10,6.119854476397278e-10,0.04846754734011214,0.11635987500055191,0.0,0.0,9.672312415220557e-10,7.306107779602173e-11,0.11120967682107329,3.8132385146544245e-10,0.2113490512108538,0.0733638544070366,0.0,0.0,0.0,0.0,0.0,2.2188338807437336e-09,6.909554636551899e-10,7.362431801070506e-10,2.4961703539022854e-10,0.0,0.0,0.0,0.1053947845048288,1.0512669835842983e-09,0.0,0.0,0.0,0.08119732784345651,0.0,0.0,8.629633564753199e-10,0.0,8.640381994781707e-09
2021-11-04,0.0,0.08189396447428471,1.6665806379382977e-11,0.0,0.0,1.4679210262438767e-10,2.711921131284795e-11,2.3517010530563447e-09,7.779814309343739e-11,0.0,8.023239233550279e-10,0.07115523111025676,1.3584156266303337e-10,8.1096027242578e-12,1.9190393529373254e-10,0.0,0.08433983376473381,4.37535450204341e-11,0.0,0.0,1.2123788174571418e-10,1.7634544081755605e-11,0.0,1.493306991510919e-10,5.410521786911723e-11,0.0,2.582933040296066e-10,0.0,3.385541549996917e-10,0.006367013743472237,0.0,0.0,0.02957241237744686,0.1224314727476188,1.1277547440588058e-10,1.1299930189948328e-10,0.0,1.803660691090542e-11,0.11852388023523891,0.0,0.24715626441407568,0.06528125858877228,1.477738553793954e-10,5.000431247372457e-11,2.558920565748124e-13,2.7890708087954413e-11,6.463468487373527e-11,2.3374325516943708e-11,0.0,0.0,1.494601733978781e-11,2.8969707918300877e-10,1.301658349181634e-11,4.54648679586271e-11,0.05820158996364698,0.0,7.573305198966746e-11,4.103832246141654e-11,7.1261539034414576e-12,0.08385679738839444,8.954039480803313e-11,4.5348455793784495e-10,0.0008039778345582672,1.9827456430235613e-12,0.030416298003307096
2021-11-05,1.1534635506218668e-11,5.069315170896076e-11,0.0,0.00425540584414404,1.77610977673037e-11,0.0,0.0,0.0,0.0,1.6036971709111896e-11,0.0,0.08817821174131206,0.0,0.0,0.0,0.028844303972776625,0.06798532247702395,0.0,0.0,1.1440712849261461e-11,0.0,0.0,0.04587785345472532,0.0,0.0,0.03540202912488193,0.0,2.1220204031139415e-11,3.9226805513786345e-12,0.06965211632963218,2.0682431544689943e-11,2.1566182953599856e-11,0.02961570831890835,0.009416266883470468,0.0,0.0,5.6168727114194966e-12,2.962739222550934e-12,0.12134962859224836,2.4929284055966005e-12,0.24209977278190062,0.08401508423283478,0.0,0.0,0.0,0.0,0.0,0.0,1.975578253335921e-11,1.4547421952774516e-11,0.0,0.0,0.0,0.0,0.09381506646112706,3.9517861167682754e-11,0.0,0.0,2.229876061386606e-11,0.04255152738018474,0.0,0.0,1.792812943852009e-11,0.0,0.03694170410906274
2021-11-08,0.0,0.07811071944221447,1.694064863183557e-10,0.15056950279154688,0.0,1.8503900924689257e-09,4.29287650946939e-10,3.899811654312114e-10,3.004565232516409e-10,0.0,7.184606412463998e-10,0.1519401611263104,0.0,0.0,4.379449927045104e-10,2.7989873367571593e-10,0.0,2.934192528555336e-10,3.530646674949922e-10,0.0,3.4051735070877887e-10,2.591890972946959e-10,0.0,3.7984530869815066e-10,3.0299392089817607e-10,3.473729816783068e-09,6.14063612353066e-10,0.10734587955162576,0.0,0.009095969607022428,0.0,0.0,0.10132666446890014,0.0,9.086544933082041e-10,5.624905797115838e-10,0.0,0.0,0.0,0.04809728410315949,0.0,0.1055608220190428,4.886371258632006e-10,3.3506672428229594e-11,0.0,0.0,1.1760210678631438e-10,0.04770082116989091,0.0,0.0,5.7690408563866134e-11,1.8485744739041607e-10,5.742937828039504e-10,0.0,0.16925478418145617,0.0,7.940233996558876e-10,2.387013808311058e-10,0.0,0.030997381792993,7.171059020066607e-10,1.672336391362585e-09,0.0,1.1740550231940423e-11,0.0
2021-11-09,9.602030749649782e-10,0.06877393277521805,0.0,0.14301298177453878,5.295880483785825e-10,0.0,0.0,0.0,0.0,2.060553022893998e-09,0.0,0.15520919238288242,0.0,3.7456502588819976e-10,0.0,0.0,1.278733831458895e-09,0.0,0.0,4.1273836645170944e-10,0.0,0.0,5.713768867937985e-10,0.0,0.0,0.004765068332030741,0.0,0.11152541677041955,7.54587309761259e-10,0.003962059827450816,1.5626680071129275e-09,3.4265030323157074e-10,0.10980020103318822,6.223663443685749e-10,0.0,0.0,8.361412192267859e-10,6.923919284998462e-10,3.2161009699086543e-10,0.04820703352406506,5.476721888995845e-10,0.09838540897470054,0.0,8.361023310659173e-11,0.0,1.193033358640204e-09,0.0,0.04165324067522242,9.073850959025612e-10,2.5147166161005117e-11,0.0,0.0,0.0,0.0,0.1824463208763949,7.460631719814432e-10,0.0,0.0,8.071793296310037e-10,0.03225917994895589,0.0,0.0,7.942438353278069e-10,2.623918573708809e-10,4.3842599749846476e-10
2021-11-10,0.0,0.08389027767402957,0.0,0.15113558238464042,0.0,1.606517190546285e-09,0.0,0.0,0.0,0.012880499998991726,0.0,0.16539481014211818,0.0,0.0,0.0,0.0,7.71757854623683e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.042862452152315e-10,0.0,0.13611386801396474,8.016187149805854e-11,0.0,0.0,0.0,0.10995296510297667,1.0804896343732574e-10,0.0,0.0,0.0,6.536712314087804e-11,0.0,0.0,0.0,0.10092414774913384,0.0,1.990356537684184e-12,0.0,5.427767575293916e-11,0.0,0.033580867434911774,2.6532353194221685e-10,0.0,0.0,0.0,0.0,0.0,0.17079989842555907,0.0,0.0,0.0,0.0,0.03532710170764949,0.0,0.0,0.0,0.0,0.0
2021-11-11,1.1882833300601994e-09,0.06291662930520857,9.493306700474098e-10,0.11752938245667874,1.287839450783246e-09,0.0,0.0,0.0,2.5067737343217107e-10,0.015974394912696883,0.0,0.17088786789446403,0.0,1.1033302337296124e-09,0.0,0.0,1.234200839104948e-09,0.0,0.0,4.736660891533254e-10,0.0,0.0,0.0,0.0,0.0,2.1117735951126935e-09,0.0,0.15642976368434983,1.7401794530291002e-09,0.0,6.232302051347035e-10,6.95729356204321e-10,0.12449555666961441,1.1549957839652353e-09,0.0,0.0,9.536503931619705e-10,1.3877426840747163e-09,4.779393168961467e-10,8.365047312509558e-10,1.8457942104329196e-10,0.07878195954183587,0.0,4.5061881186788913e-10,0.0,0.009779050758770298,0.0,0.034927528195052564,1.656085024990481e-09,0.0,3.3845728792004185e-10,0.0,0.0,0.0,0.19399529051770434,0.0,0.0,1.7820918092040042e-10,4.164197098507898e-10,0.034282615041728824,0.0,0.0,2.7569328931777367e-10,2.198873429873165e-10,0.0
2021-11-12,1.1616186217956298e-09,0.0712766263728653,2.634906695948506e-09,0.11746395423564547,1.9250763363011117e-09,5.9667307762728165e-15,0.0,0.0,0.0,3.331221227050443e-13,0.0,0.1744971451894337,3.0502493543133406e-10,4.042148940014462e-10,0.0,0.0,1.7268635228102739e-09,0.0,0.0,2.1286818693764553e-10,0.0,0.0,0.0,0.0,0.0,1.9324496728131274e-09,0.0,0.11819161048010847,3.289206203021154e-13,5.196874685218468e-09,2.736739268217469e-09,5.35086762596592e-11,0.13857922909324868,1.7967081357929585e-09,0.0,0.0,4.274182921406243e-10,7.499378104750808e-10,1.111087800779206e-09,2.600606663773747e-09,3.169974918430332e-10,0.09532812350378288,0.0,0.0,0.0,0.002431154755039637,0.0,0.031435027691951556,0.030368993135712924,0.0,3.6777869824470785e-10,0.0,0.0,0.0,0.22042824737644817,0.0,0.0,3.2303354549396536e-14,2.734972759940695e-09,1.461945718554421e-09,0.0,0.0,1.2339824916012695e-09,2.1046159149385378e-13,0.0
2021-11-15,1.0613740487225071e-10,2.9203391063176675e-11,1.2601093572119429e-10,0.01867858536039283,3.8477265234550323e-11,1.5470807057433473e-11,7.657818709260183e-11,1.479949160474957e-11,9.844641364223468e-12,0.08959137094205502,3.5088915389326255e-11,0.034043678934005686,5.0787871594950165e-11,4.018613189946177e-11,3.289323247525128e-11,2.6718269554432574e-11,0.05392865757773669,4.075097079988689e-12,6.073423958314219e-11,2.2534257335537612e-11,6.069581724236037e-11,2.8075382614474826e-11,3.246204760494999e-12,2.345198906968168e-11,7.627706584434228e-08,1.4359579115436474e-12,1.1905689161244826e-07,0.20717856776047272,3.022883918364656e-12,5.176760744236369e-07,2.4316411780958796e-11,0.02291666425130099,0.04547048425534162,1.682675089885034e-11,3.263886945692513e-11,4.894138360373429e-13,5.50037739156875e-11,5.198821896656555e-11,0.053003254861208104,0.08549869575263044,1.0906831142214024e-10,0.09962337843938712,9.726161819194223e-12,5.8289365352215734e-12,1.562480905279022e-11,0.11196342905929726,7.396070725118569e-12,0.03535425639123142,1.2787578290462452e-06,2.2567962742058797e-12,0.04101544278321884,2.1616806708930504e-12,1.204565951501209e-11,1.4095931713889709e-11,0.08382951534697,1.3759809272566099e-11,1.5534809869979044e-10,5.189693007532916e-12,6.985489951252608e-11,0.007595384775813211,7.068328898394472e-11,1.0427575485507334e-07,2.3184967347789607e-12,0.010364273917457676,4.236481313858648e-08
2021-11-16,5.1910551320728853e-08,8.802302421937289e-10,9.300002356316672e-10,0.05933654795904216,9.687171268795967e-11,3.663196080829672e-10,1.6019018368238322e-09,2.695045338295596e-10,2.4353964478807823e-10,0.09600128905583301,8.220180524310076e-10,0.08015136083245515,1.5948120334277926e-09,1.1253102991964619e-09,6.16871125468029e-10,5.131830271444654e-10,0.032417186674171684,1.2052868296772004e-10,1.34951504225151e-09,4.508197896839107e-10,1.8886173504061958e-07,2.394588430259134e-11,1.4447024456790197e-11,3.172897291244124e-10,7.610522079593143e-08,5.6731021526099745e-11,1.468451416253806e-07,0.18762754954768004,1.2885173531830455e-10,7.458543281886068e-07,2.7244924664281024e-10,3.164569353081166e-07,0.06273501846236314,9.651213351962674e-08,7.541658842572683e-10,4.266176520993817e-11,1.5245850486227985e-10,1.6842959895468109e-06,0.020498310935152232,0.02621020187661622,0.020244246129357418,0.09956381074752259,1.6037891214218083e-10,1.0255861916015852e-10,4.818235416305944e-10,0.09754096933745247,2.410449308665953e-10,0.03664469045957406,2.499022883413119e-07,2.0290132769157515e-10,0.03281153835238219,7.5086928998261e-10,3.2231014269050855e-10,2.8702995907325757e-10,0.12761278047269065,4.031324805311771e-10,1.6799845204406262e-09,3.0604099061812583e-10,1.9523715498112088e-07,1.6001208683522006e-09,1.7200581434748002e-09,4.666738026430899e-07,2.8181409807200954e-10,0.02064323467560168,2.5488358198106843e-08
2021-11-17,9.34936376140597e-09,0.0,0.0,0.053465566741605096,0.0,3.025663063272115e-09,0.0,0.0,0.0,0.10500941190200708,0.0,0.06632203666249432,7.039324552742984e-09,0.0,0.0,0.0,0.06847085405005841,0.0,0.0,3.8029488501226846e-09,4.450614574948913e-09,2.288353641009289e-09,0.0,0.0,6.159187116804839e-09,0.0,1.3623057142960463e-08,0.20978276857152345,0.0,9.403214272652044e-09,0.0,1.0479555436284713e-08,0.04919933690025127,5.723570310821868e-09,0.0,3.543271978063763e-09,0.0,7.952875007146473e-09,1.382968555878105e-08,0.02531378192140627,0.04766068907098335,0.1116645095894524,0.0,0.0,0.0,0.09421703247164036,0.0,0.03856954188683632,0.006573640783636066,0.0,0.014650281898805385,1.6318111987123254e-09,0.0,0.0,0.09281716755002456,0.0,1.3638071948158704e-08,0.0,8.243717516976964e-09,0.0,0.0,8.623128952885654e-09,0.0,0.016283600316047378,5.610872218070909e-09
2021-11-18,5.267914282548524e-07,7.4054321153114e-11,0.0059246120086819155,0.10266275291787406,2.669662985249934e-10,2.1844921477987323e-10,1.5133534650186686e-09,9.490244166163041e-12,8.662618376574676e-07,0.14414764511377676,1.825007546836421e-09,0.05261152777700842,4.964436850663933e-08,7.874334422445855e-10,3.4115991708773613e-07,1.2551337442724058e-10,0.03840667237358473,3.4888773212632894e-11,1.1074033447505313e-09,4.151667818903081e-11,1.4601356417619209e-08,2.2724505514142034e-10,2.067899242629688e-11,3.426500313388302e-07,1.0181730915903518e-06,2.5194565316940624e-11,0.03211256590299492,0.17420747260199645,2.5879766530417887e-06,9.506019199274172e-11,1.3402023217967525e-11,7.466794359266226e-07,0.03860777470519644,1.7879571212083242e-10,7.570369423475057e-10,1.2363878665127624e-06,5.944202702853321e-10,3.30739471720444e-07,0.016714984789890638,1.4276621304974923e-06,1.8548008862604862e-06,0.11684614085433495,6.608056329261357e-11,3.681551401607073e-11,5.246808649463719e-10,0.10446567801790005,5.537358442731787e-07,0.049630263018197014,4.725065273151783e-10,4.932712371561506e-10,5.25500709091777e-07,7.497082625989072e-07,3.2500308931366573e-10,7.268385833931186e-11,0.08902707473633678,2.2378171512927607e-10,0.0042349886478818925,3.850425980086629e-08,4.338206157161771e-10,1.6045221836468462e-10,1.4057911589806775e-09,7.689571272355741e-07,2.774757919699658e-07,0.03050926976271091,5.793777031429861e-07
2021-11-19,1.1146656966636843e-07,2.1431050047783103e-09,1.1007809686558807e-07,0.008086688308470332,7.17907742208282e-10,1.5165079081865987e-10,1.8091050305534725e-09,1.1547567945545615e-09,1.6808360936256522e-07,0.1400295940044645,2.218965850285922e-09,0.08397896496667348,3.167433840087783e-07,1.2644783675953613e-09,5.342974378328325e-10,3.951064062213979e-08,0.06970857304173915,1.0447758621014322e-07,1.12200592355714e-09,5.822164495283497e-11,5.0992311818835426e-08,3.91235794262451e-08,2.1839759837730008e-09,6.380542710851732e-08,1.4090791743569928e-09,8.913548781421611e-09,0.010774687789724319,0.19912011115852465,4.530194323432349e-10,3.0329600732903405e-10,1.871482440773297e-09,0.0016816973871861735,0.04555891974000206,3.1148096838069585e-10,2.041395548050238e-09,9.703785887585119e-08,8.233858673841587e-08,3.3480095617797224e-08,0.07457286764636746,0.006470378517602722,0.07054386700808789,0.07337995382476205,3.069968325960759e-11,2.1125108563610152e-10,7.86037082122674e-10,0.04673164617472032,2.6870448789020656e-08,0.03676546930675387,3.5479040629025524e-09,4.10691577003261e-10,2.3584682633415414e-08,0.029298439395281185,6.7775302219382786e-09,8.691796038149912e-08,0.08920555809594677,5.73920683372108e-10,9.96226919244689e-08,3.1115902146918233e-10,6.630977381576454e-10,2.1079275023967435e-07,1.4732357019135062e-09,6.917558312061087e-08,1.8998485028769265e-07,0.014097536104302014,4.694209181569255e-10
2021-11-22,7.978555299945966e-10,0.015730967352195233,0.010833774680827229,1.5019581963335657e-09,1.999136298269783e-09,2.496747830835679e-09,9.65965185973904e-09,7.900048460122447e-10,4.075468490346923e-07,0.11248186082010803,1.0262281153131291e-08,0.08346812753586492,8.400943032068405e-07,5.956315440281113e-09,2.7802329968224404e-09,1.9087459862826217e-07,0.08110634696040395,0.016395516126756635,5.74023543429972e-09,2.0452915827507257e-08,5.102521431797952e-07,4.5053989806698324e-08,1.1782175361300323e-06,5.238509134842682e-07,1.2253680025745586e-09,7.185767558039628e-07,0.0184205900485444,0.21636792535583907,4.0456090469454727e-10,2.6547192465676143e-09,8.404049561564233e-10,1.7936687056851504e-07,0.019199739647737798,1.2515196645623585e-09,5.785800429991736e-09,4.379436078115981e-07,7.570239823155876e-08,4.6205795466902797e-10,0.14322777148970317,0.0512364374967347,0.13132935272622848,1.4898246321177775e-09,3.907597750944026e-10,3.1947261592466023e-10,3.714030438513457e-09,0.052315265813667314,3.1076672561223414e-07,0.03268504239018794,5.921866450963979e-10,2.7249335018716093e-07,6.919609472346702e-07,0.00925615536233815,2.5854541666580834e-09,6.805529182094158e-07,0.0038091061995712216,8.933118386919446e-10,1.4832540532250098e-06,1.2308794253711791e-09,4.808119735655797e-07,9.82079699293351e-07,7.060915304920821e-09,9.111049125908602e-10,7.997011546837068e-07,0.0022031253478980973,1.1749965105155258e-09
2021-11-23,5.072515701720463e-10,0.03287651627376225,6.9489676898871185e-09,0.10358430397758187,3.460123161866996e-10,3.06517252287794e-08,1.6104035646870985e-09,1.0752570064496541e-09,7.238457547603819e-09,0.07983592535934814,1.7626410686696411e-09,0.09903763740173473,4.446727753722898e-08,9.95575040483109e-10,1.2561653587355021e-08,3.3457859503021296e-09,0.0939738902158687,7.866891484123505e-10,1.3422005678464758e-09,1.7926592542251456e-11,1.5851531964320842e-11,8.079533231182362e-10,1.5612564911581914e-10,1.2137871726037278e-11,6.225821436643388e-10,3.726266391250951e-09,5.191313655457348e-10,0.16814088365090613,1.8196425447546207e-10,6.740611425724166e-10,5.430534560745712e-10,5.522057114068816e-10,3.224126300821073e-08,8.560921474208745e-11,1.0868266062486638e-09,1.213115831515213e-10,7.036691891773665e-11,4.953413423526437e-11,0.09123643368869472,0.029271556362325486,0.07126346974806848,0.020189999084358347,5.078122500396253e-09,3.0688009500643046e-11,4.895315267000363e-10,0.11500970175626936,3.801604589222186e-09,0.056268644041938515,4.035384921720043e-09,2.3860612063992476e-11,1.7829709362654244e-10,3.750852197532779e-09,2.9705535826584983e-10,3.204823981242009e-09,0.030479173543517986,7.765915810018565e-10,1.211797294988443e-10,1.3645944840650316e-10,4.308393838780739e-10,4.967935570919952e-10,1.8011259713140035e-09,2.56775563545909e-09,5.9620852143415935e-09,0.008831896625426144,3.505147811801795e-10
2021-11-24,0.0,1.0406364919138128e-08,3.739520317582037e-09,0.015128449871990047,0.0,7.116085013271929e-09,0.0,1.2461595643490159e-09,7.469881351175264e-13,0.08772408680891178,0.0,0.09505848379266395,9.283925376574203e-13,0.0,2.7482975330691458e-09,0.0,0.095291142867669,2.9012407732022194e-13,0.0,6.582891550126963e-10,1.1265097984795139e-10,7.274827032920867e-10,0.0,0.0,9.560838490945692e-14,8.694546115068052e-10,3.5143497560748937e-09,0.2261088794197527,0.0,0.0,1.6145457482069027e-09,1.998549913040844e-14,0.05486503052344047,9.82216441863008e-10,0.0,0.0,7.47420540689978e-14,4.6046323687007433e-10,1.1663021408337497e-12,0.010230748348133343,0.09994870179128727,0.10390984165171939,0.011516769903459553,0.0,0.0,0.05434003182865251,1.4278979518713604e-09,0.039380718850788046,0.015940624854083405,0.0,3.7867404474516194e-13,1.812479218787452e-09,0.0,1.568532304554975e-09,0.0764927269231491,0.0,3.1387112621020254e-13,1.600196800638357e-09,0.0,0.0,0.0,1.5414607264409368e-09,2.6084686818040558e-09,0.014063807239442165,0.0
2021-11-26,1.5623024401629683e-11,2.0904533395836748e-11,4.0157408060764465e-11,2.3307319736839027e-11,0.0,0.034766487644937095,0.0,2.134673855374558e-11,0.0,0.09783755052835134,0.0,0.11449886359786166,2.303314624615701e-11,1.0736714682615253e-11,0.0,0.0,0.011643721706094345,0.0,0.0,1.1453313059290395e-12,0.26214006824812697,0.0,6.021595415662525e-12,6.819759361116713e-12,0.0,0.03295317127011395,0.0,0.09811241725145431,0.0,8.500526457717603e-12,0.0,0.0,0.05597599088920596,3.9366282489945605e-12,0.0,0.0,1.0560834221074586e-11,3.037174942233059e-11,0.0,3.5878010842498942e-12,0.1643812107446057,2.4918072926648617e-11,1.1595376400304028e-12,0.03177886702266467,0.0,1.0604494252592801e-11,1.9272250368139124e-11,0.024111282313913768,1.7293541787772036e-11,0.0,0.07180036952121245,0.0,0.0,0.0,2.6383391142199717e-11,0.0,0.0,0.0,0.0,0.0,0.0,1.6076425902989204e-11,3.589518651240107e-11,0.0,0.0
2021-11-29,9.538374619245034e-12,2.3576205796103535e-11,1.153771162680021e-11,4.930312166553237e-12,0.0,0.10942563130858926,0.0,1.905634927720789e-11,0.0,0.03780189972674196,0.0,0.06825623660780447,1.1828473256689954e-11,0.0,1.0255557441812296e-11,0.0,1.1807378993827357e-11,0.0,0.0,0.0,0.21809647523576914,0.0,1.4943298831399608e-11,3.924617001528863e-12,0.0,0.006106911263936775,0.0,0.10911492176622888,0.0,0.0,0.0,0.0,7.854106929038941e-12,8.246524002456581e-13,0.0,0.0,3.3051296428866893e-12,1.6180484065834928e-11,0.0,5.624270234099402e-12,0.07197054854178395,1.8773993352009968e-11,0.0,0.2928822411202537,0.0,2.3352671758471995e-13,1.1991518721962589e-11,0.031043218367575138,0.0,0.0,0.025755161362473872,1.2464215677547066e-12,0.0,0.0,0.029546755649805596,7.61892750454628e-11,1.224749358099369e-11,0.0,0.0,0.0,0.0,7.14363033584308e-12,3.0809554041574856e-11,1.4266984204436816e-11,1.0563734472270202e-11
2021-11-30,6.891004559810692e-13,2.9885790639649574e-13,1.8160584504663198e-12,1.0697561089779337e-12,1.0010933356076269e-12,0.010750978427964285,0.035169266869728426,9.87759394618264e-13,1.950480361339873e-12,1.2737156031895548e-12,1.0730006968565714e-11,1.6379303744694966e-13,2.4272689896884873e-13,2.5313680204074844e-12,6.78281297733475e-13,1.8757295491209003e-12,4.0283919685426987e-13,9.306403052737572e-13,4.019279446127689e-12,8.387906636240852e-13,1.6488665379556495e-12,3.4933422628293437e-12,4.736707336023766e-13,4.521135899257201e-12,1.404614769994611e-12,2.8272371583398196e-13,5.236610974173823e-12,6.929938873183082e-14,4.664891224280091e-12,1.982581909946452e-12,1.55569488731752e-12,3.2320326999313176e-12,1.1563706318283346e-12,7.189107340525152e-13,3.4852588709272026e-13,2.217269238287211e-12,4.757270502098164e-13,4.999538479640891e-13,4.172489229304622e-12,6.505557771098065e-13,0.08428271632321077,3.1244658430110405e-13,3.462961734745228e-12,0.5949655501932525,3.86742745854231e-12,3.1771614183038528e-12,6.552639698218624e-14,6.911448950387069e-13,1.3403896544914864e-12,1.2139295866981514e-12,1.8925083125985526e-13,4.481261851616309e-12,2.9465089558212015e-12,3.716417665323408e-12,0.2748314881566666,1.1005235412001084e-12,1.3341750821183862e-12,8.685448598757724e-12,4.514932417911279e-12,3.7632536240230264e-12,5.132269368008557e-12,2.626751126687563e-13,1.5560429689756448e-12,4.028508111945937e-13,2.0019256763558e-12
